1, 2.4539E-4, 2.4539E-4, Infinity, Infinity
2211001, 0.321118762, 2.1595895202517469E-4, 3.1635877348492684E-8, 9.941629256447245E-9
2212501, 0.321018214, 2.1581813555614321E-4, 3.160379669771305E-8, 9.931317336859375E-9
2214001, 0.323877373, 2.1766655395218264E-4, 3.1862935396443105E-8, 1.0012517995645159E-8
2215501, 0.32323260400000003, 2.1715967637175374E-4, 3.1777236953785585E-8, 9.985356922886676E-9
2217001, 0.324862608, 2.1818092668137592E-4, 3.191513609642002E-8, 1.002845668276524E-8
2218501, 0.32773833900000005, 2.2003787085053244E-4, 3.2175138976182535E-8, 1.0109921473826001E-8
2220001, 0.338178737, 2.2697065596266966E-4, 3.317690701803679E-8, 1.0424451243841619E-8
2221501, 0.337828049, 2.26658728711047E-4, 3.3119359024246185E-8, 1.0406128706173112E-8
2223001, 0.32782077400000004, 2.1987033712519212E-4, 3.2115856945643836E-8, 1.00905945279015E-8
2224501, 0.326573596, 2.189599905986985E-4, 3.197136232013431E-8, 1.004496343781868E-8
2226001, 0.32756545400000003, 2.195509982073183E-4, 3.204611615134704E-8, 1.0068217883412467E-8
2227501, 0.355967327, 2.3850702955090228E-4, 3.480045208721573E-8, 1.0933320541580186E-8
2229001, 0.33946036900000004, 2.273704112544172E-4, 3.316358493544322E-8, 1.041882312599245E-8
2230501, 0.32158725000000005, 2.1532656420469938E-4, 3.13956198217435E-8, 9.863164177423635E-9
2232001, 0.364752102, 2.4414656079452273E-4, 3.5584928206798165E-8, 1.1179009067020684E-8
2233501, 0.33121986400000003, 2.2162732206478834E-4, 3.22911059471313E-8, 1.0144021354562841E-8
2235001, 0.332516325, 2.2242014068023997E-4, 3.2394999268148525E-8, 1.017642503457423E-8
2236501, 0.328131897, 2.1941378077202037E-4, 3.1945678156733286E-8, 1.0035046986245487E-8
2238001, 0.332141391, 2.2202039042246272E-4, 3.2313613456275625E-8, 1.015039320225472E-8
2239501, 0.327842754, 2.1907355659755978E-4, 3.187331094724303E-8, 1.001185542455277E-8
2241001, 0.333243999, 2.2260827909968727E-4, 3.2376000242980644E-8, 1.0169524363594066E-8
2242501, 0.325436714, 2.1732026373662335E-4, 3.1595619266514114E-8, 9.924174269711345E-9
2244001, 0.330288138, 2.2048622081486565E-4, 3.20444611039157E-8, 1.0064925235036428E-8
2245501, 0.32929845300000005, 2.197521152185847E-4, 3.192637109069342E-8, 1.002760494584947E-8
2247001, 0.323741106, 2.1597138492328218E-4, 3.136590226502091E-8, 9.851344994328665E-9
2248501, 0.328047558, 2.1877125927906153E-4, 3.176120863265683E-8, 9.975274512562756E-9
2250001, 0.33540045, 2.23600250311061E-4, 3.2450719113116886E-8, 1.019159740818822E-8
2251501, 0.33762582100000005, 2.2500884023094915E-4, 3.2643522055468446E-8, 1.0251916282069392E-8
2253001, 0.32922306100000004, 2.193358167888075E-4, 3.180918036141556E-8, 9.989658274930097E-9
2254501, 0.325667347, 2.168947301248979E-4, 3.144398053118181E-8, 9.874742792738812E-9
2256001, 0.330433169, 2.199955983373732E-4, 3.1882194692162114E-8, 1.0012133005784734E-8
2257501, 0.34221201700000003, 2.2776200660269046E-4, 3.299600043560611E-8, 1.036167188349347E-8
2259001, 0.330503031, 2.198959522417076E-4, 3.184513986783301E-8, 1.0000042294691188E-8
2260501, 0.335403155, 2.2308213475997278E-4, 3.229510681876988E-8, 1.0141111310336702E-8
2262001, 0.345212611, 2.2953042260754274E-4, 3.3216838920189026E-8, 1.0430311526105127E-8
2263501, 0.333759183, 2.2184154352182013E-4, 3.209276496328291E-8, 1.0077116444314789E-8
2265001, 0.33807881, 2.2463827318304169E-4, 3.248585672424947E-8, 1.0200316210499295E-8
2266501, 0.33683576000000004, 2.2373824874494615E-4, 3.234426038163263E-8, 1.0155626288661093E-8
2268001, 0.33925925300000004, 2.252734865404358E-4, 3.2554691964893605E-8, 1.0221467683899405E-8
2269501, 0.340271149, 2.2587072109950403E-4, 3.262947375764023E-8, 1.0244716129522502E-8
2271001, 0.35249193300000004, 2.3390554620079604E-4, 3.37782677722331E-8, 1.060516501400301E-8
2272501, 0.334772192, 2.2207380533096144E-4, 3.205833877534672E-8, 1.0064941939483962E-8
2274001, 0.330942405, 2.1946086821005405E-4, 3.1669973427541594E-8, 9.942787773569178E-9
2275501, 0.354046587, 2.3470475961025292E-4, 3.385786200966162E-8, 1.062943593707788E-8
2277001, 0.335712234, 2.224772242503159E-4, 3.2082656418407065E-8, 1.0071896004930374E-8
2278501, 0.333538561, 2.209639571847759E-4, 3.1853226672819605E-8, 9.999644855574007E-9
2280001, 0.34166112400000004, 2.2627055732387532E-4, 3.260673927911264E-8, 1.0235964074106474E-8
2281501, 0.3310042, 2.1914076464530627E-4, 3.156820797297874E-8, 9.909723936234874E-9
2283001, 0.345159541, 2.2843720191055052E-4, 3.289585063469311E-8, 1.0326258674223691E-8
2284501, 0.333300725, 2.2051624169435103E-4, 3.1744062426846335E-8, 9.964480054671027E-9
2286001, 0.33739689100000003, 2.2315307123527974E-4, 3.2112382234594926E-8, 1.0079869924237724E-8
2287501, 0.334431904, 2.2111950582298436E-4, 3.1808599310834806E-8, 9.984290783651606E-9
2289001, 0.33426916900000003, 2.2093948151227148E-4, 3.1771575775766925E-8, 9.972446378813259E-9
2290501, 0.339221051, 2.2413906323888008E-4, 3.222040621434665E-8, 1.0113098847481953E-8
2292001, 0.34113918600000004, 2.2533269319415045E-4, 3.238066775936089E-8, 1.0163173369383988E-8
2293501, 0.332154235, 2.1932610556397395E-4, 3.150649952938448E-8, 9.888581275949461E-9
2295001, 0.343392409, 2.2667271731476526E-4, 3.255048109265236E-8, 1.0216015687764853E-8
2296501, 0.35175672500000005, 2.3211814422360635E-4, 3.332082025386305E-8, 1.0457554493017284E-8
2298001, 0.362627821, 2.392136808198766E-4, 3.432741815730048E-8, 1.0773229526975424E-8
2299501, 0.353638202, 2.3320742435369764E-4, 3.3453851983186696E-8, 1.0498837890918257E-8
2301001, 0.33884400400000003, 2.233785159450841E-4, 3.203272541151545E-8, 1.0052621322731124E-8
2302501, 0.35972624200000003, 2.370676021384356E-4, 3.398392421924898E-8, 1.0664716104456026E-8
2304001, 0.344886719, 2.2721402710442019E-4, 3.256007433318482E-8, 1.0217661404902976E-8
2305501, 0.34436932000000003, 2.2679934479041746E-4, 3.248935367368791E-8, 1.0195242130448966E-8
2307001, 0.34507514300000003, 2.2719030011612848E-4, 3.253405434324192E-8, 1.0209042707682876E-8
2308501, 0.34268361, 2.2554245316060975E-4, 3.22868686655468E-8, 1.0131252208482073E-8
2310001, 0.340263144, 2.2387666386899284E-4, 3.203729033565735E-8, 1.005271453949332E-8
2311501, 0.335783608, 2.208576508416185E-4, 3.159430601310187E-8, 9.913494588870849E-9
2313001, 0.35167686600000003, 2.3123623536406673E-4, 3.3067531927215556E-8, 1.0375525976614174E-8
2314501, 0.34554690600000004, 2.27131998548004E-4, 3.246936767738717E-8, 1.0187615961348719E-8
2316001, 0.349710049, 2.297940295418422E-4, 3.283854942734052E-8, 1.0303222988091046E-8
2317501, 0.336603084, 2.21109868152674E-4, 3.1586620512843875E-8, 9.910206498344216E-9
2319001, 0.348017307, 2.285337647896306E-4, 3.2635879572617274E-8, 1.02391823302856E-8
2320501, 0.349481401, 2.2942101038202036E-4, 3.275126989825622E-8, 1.0275158239327573E-8
2322001, 0.371263567, 2.436414254490405E-4, 3.4769319682696145E-8, 1.090804685221244E-8
2323501, 0.34370401300000003, 2.254826711624729E-4, 3.216684268329461E-8, 1.0091359313831472E-8
2325001, 0.353640096, 2.3192626164930734E-4, 3.307466786007873E-8, 1.037593318467661E-8
2326501, 0.35091079000000003, 2.300621110594524E-4, 3.279752420074871E-8, 1.0288763452604837E-8
2328001, 0.34553753000000004, 2.2646633052692198E-4, 3.227379955850586E-8, 1.0124245596994885E-8
2329501, 0.343586302, 2.251149774150334E-4, 3.2070182777654206E-8, 1.0060150300699522E-8
2331001, 0.33744933000000005, 2.210229342855286E-4, 3.1476401165326156E-8, 9.873669182201432E-9
2332501, 0.353090516, 2.3119324103542408E-4, 3.291346822933045E-8, 1.0324228815548073E-8
2334001, 0.356649105, 2.3344824835750972E-4, 3.322308935095381E-8, 1.0421121674057188E-8
2335501, 0.349477594, 2.2868059226582293E-4, 3.2533416928091695E-8, 1.020456783841073E-8
2337001, 0.34562767800000005, 2.2608880821778005E-4, 3.215366681308187E-8, 1.0085233037096278E-8
2338501, 0.34528894400000004, 2.2579477747101506E-4, 3.210084785856912E-8, 1.0068445714401298E-8
2340001, 0.359779642, 2.3519525937940633E-4, 3.342584833524175E-8, 1.0483803523439294E-8
2341501, 0.350484942, 2.2904572490786416E-4, 3.2540739954003824E-8, 1.0205971967325145E-8
2343001, 0.350197403, 2.2878454540041458E-4, 3.249251839266805E-8, 1.0190625427167988E-8
2344501, 0.351000107, 2.292355861608094E-4, 3.254544976591189E-8, 1.0207003597136214E-8
2346001, 0.343693503, 2.2439192593504782E-4, 3.18468961836848E-8, 9.987703325892726E-9
2347501, 0.351657419, 2.2951807422007828E-4, 3.2563308121798663E-8, 1.0212159232925938E-8
2349001, 0.350553261, 2.2872435451010408E-4, 3.243962867782035E-8, 1.0173150699151655E-8
2350501, 0.34753016400000003, 2.266795204254862E-4, 3.21386537191592E-8, 1.0078544891503897E-8
2352001, 0.350187263, 2.2833978871563846E-4, 3.236301811248208E-8, 1.014868394462872E-8
2353501, 0.34942509600000005, 2.2777019812746083E-4, 3.227129861617907E-8, 1.011970184191499E-8
2355001, 0.349675265, 2.2786066721910495E-4, 3.227313263657016E-8, 1.0120057215032102E-8
2356501, 0.358943134, 2.3382548089359855E-4, 3.310670084181484E-8, 1.0381218353898514E-8
2358001, 0.352226205, 2.2937689582241144E-4, 3.2465802615786114E-8, 1.018003211712888E-8
2359501, 0.36078068, 2.348730513319125E-4, 3.323243481494001E-8, 1.0420192810558395E-8
2361001, 0.345876143, 2.2509845897623873E-4, 3.183860906554526E-8, 9.982935738692546E-9
2362501, 0.34903790900000004, 2.270840325098281E-4, 3.210856151633732E-8, 1.006736096256068E-8
2364001, 0.34396299900000005, 2.2371128835858544E-4, 3.162095130902053E-8, 9.914260612774834E-9
2365501, 0.34382897700000004, 2.2355320836085885E-4, 3.1587904352223895E-8, 9.903685225302043E-9
2367001, 0.343374194, 2.231867624259734E-4, 3.152545097220985E-8, 9.88389090382542E-9
2368501, 0.34816344000000005, 2.262280116768619E-4, 3.194422204503852E-8, 1.0014968292333621E-8
2370001, 0.35626063700000005, 2.3141610277898736E-4, 3.266575258249262E-8, 1.0240957521221342E-8
2371501, 0.39313288500000004, 2.552864225458741E-4, 3.6023014996387516E-8, 1.1293240979918485E-8
2373001, 0.354264024, 2.2997365668663648E-4, 3.244021875268879E-8, 1.0169812759662686E-8
2374501, 0.355115852, 2.3045380376033266E-4, 3.249697969637135E-8, 1.0187387708490356E-8
2376001, 0.358074647, 2.3230056329896485E-4, 3.274635073510377E-8, 1.0265341548119728E-8
2377501, 0.347308789, 2.2524513500597385E-4, 3.174107903663517E-8, 9.949994633415135E-9
2379001, 0.371362101, 2.4076883306398038E-4, 3.3917219986930946E-8, 1.0631929297521078E-8
2380501, 0.369983127, 2.3979920253113567E-4, 3.376925821756743E-8, 1.0585320949471816E-8
2382001, 0.35252508600000004, 2.28412074119062E-4, 3.21548688439027E-8, 1.0079057810231952E-8
2383501, 0.35470649400000004, 2.2975314787202896E-4, 3.233278737995305E-8, 1.0134609758558308E-8
2385001, 0.347427011, 2.2496724882728749E-4, 3.1648640297140765E-8, 9.91995351895444E-9
2386501, 0.35017627300000004, 2.266761907422885E-4, 3.1878350418381854E-8, 9.99173998797726E-9
2388001, 0.36774088400000005, 2.3797134409249355E-4, 3.345560326331241E-8, 1.0485879395292479E-8
2389501, 0.353821635, 2.288920858044585E-4, 3.216839092012544E-8, 1.0082217130111208E-8
2391001, 0.353238894, 2.284434116461446E-4, 3.209457651420274E-8, 1.0058867316585279E-8
2392501, 0.36086893400000003, 2.3330467036539586E-4, 3.276657043169431E-8, 1.026925990132416E-8
2394001, 0.36818090800000003, 2.3795733735133254E-4, 3.340883178882362E-8, 1.0470325465351634E-8
2395501, 0.355667045, 2.2979757873731296E-4, 3.225242420947982E-8, 1.0107691901622667E-8
2397001, 0.364672914, 2.35542564823291E-4, 3.304769179858592E-8, 1.035670271879547E-8
2398501, 0.35683001400000003, 2.3040474832977033E-4, 3.2316034667832216E-8, 1.0127195562172374E-8
2400001, 0.36042617400000004, 2.3265404643695484E-4, 3.262062292568272E-8, 1.022242987671709E-8
2401501, 0.371870595, 2.3996640912975594E-4, 3.363467091344734E-8, 1.0539981237799614E-8
2403001, 0.354003556, 2.283655813543681E-4, 3.199797981953497E-8, 1.002688389798188E-8
2404501, 0.366226496, 2.3617682541817266E-4, 3.30814444509084E-8, 1.0366178131716994E-8
2406001, 0.35824117, 2.3095511914326464E-4, 3.233926453862369E-8, 1.0133398591277452E-8
2407501, 0.368508062, 2.375000773702309E-4, 3.324464920872871E-8, 1.0416876877640665E-8
2409001, 0.370477914, 2.3869528068679518E-4, 3.34008389535671E-8, 1.046559555788911E-8
2410501, 0.380075433, 2.448026647651579E-4, 3.424406540060305E-8, 1.0729579243944095E-8
2412001, 0.37847482200000004, 2.4369591631162368E-4, 3.4077925774520576E-8, 1.0677297273439597E-8
2413501, 0.35132634900000004, 2.2614499526042733E-4, 3.1613144481793385E-8, 9.904822381082558E-9
2415001, 0.36471759800000003, 2.3469187871334767E-4, 3.2797042373764676E-8, 1.0275536276095524E-8
2416501, 0.376307751, 2.4207485154865776E-4, 3.3817561436869804E-8, 1.0595048027955459E-8
2418001, 0.36064117700000003, 2.3192473747738574E-4, 3.2388868105772224E-8, 1.0147223947911596E-8
2419501, 0.355946007, 2.288343531998972E-4, 3.1946706597843246E-8, 1.0008486456856435E-8
2421001, 0.359243007, 2.308824054789242E-4, 3.22219613399504E-8, 1.0094507367329068E-8
2422501, 0.35885178300000004, 2.3055955535917E-4, 3.216626325885441E-8, 1.0076845956039028E-8
2424001, 0.35983364300000004, 2.311188502589523E-4, 3.223363591480024E-8, 1.0097739444284249E-8
2425501, 0.377113851, 2.4214290863362286E-4, 3.375998255620665E-8, 1.0575671203792679E-8
2427001, 0.40473853800000004, 2.5980025975262796E-4, 3.620984448439768E-8, 1.1342877839113662E-8
2428501, 0.375207919, 2.4077026598843615E-4, 3.354645553919858E-8, 1.0508339853029166E-8
2430001, 0.37749039700000003, 2.42160152755534E-4, 3.372898461449268E-8, 1.056529475708435E-8
2431501, 0.3578894, 2.295152828119523E-4, 3.1957226536594464E-8, 1.0010097749301135E-8
2433001, 0.35334242800000004, 2.265294368103516E-4, 3.1531097857240516E-8, 9.876412538876577E-9
2434501, 0.35400441800000004, 2.26883912859963E-4, 3.1570045970751534E-8, 9.888404936038113E-9
2436001, 0.36991560100000004, 2.3700849728949258E-4, 3.296799834511282E-8, 1.03260568752217E-8
2437501, 0.376427956, 2.4110680508180918E-4, 3.35270522817076E-8, 1.0500940926803104E-8
2439001, 0.375679132, 2.405531690159043E-4, 3.3439079570591E-8, 1.0473168117904352E-8
2440501, 0.37642434900000005, 2.4095625963571396E-4, 3.348411785820137E-8, 1.0487054976175987E-8
2442001, 0.36647053300000004, 2.345125781017773E-4, 3.2577990680513336E-8, 1.0203047442135694E-8
2443501, 0.411273846, 2.631024134427177E-4, 3.65376472113473E-8, 1.1442926909041706E-8
2445001, 0.372677517, 2.383382096878549E-4, 3.3087739616535123E-8, 1.0362262399940305E-8
2446501, 0.356206326, 2.2773455315150962E-4, 3.1605315054916245E-8, 9.897797320153286E-9
2448001, 0.364027985, 2.3266388535849957E-4, 3.227884798927789E-8, 1.0108516198958627E-8
2449501, 0.36560347800000004, 2.3359928437643868E-4, 3.239802240472876E-8, 1.0145625895519578E-8
2451001, 0.365746116, 2.3361890212163173E-4, 3.239015322460867E-8, 1.01429505807411E-8
2452501, 0.36194985, 2.311233397212932E-4, 3.2033688335014945E-8, 1.0031115312807199E-8
2454001, 0.368957965, 2.355263612758825E-4, 3.263329063292728E-8, 1.0218664055179534E-8
2455501, 0.369234714, 2.3563102219297018E-4, 3.2637140817331824E-8, 1.0219657471468474E-8
2457001, 0.363486631, 2.3189200497349203E-4, 3.210877909809945E-8, 1.0054003095508968E-8
2458501, 0.36417989, 2.3226339281537763E-4, 3.2149723931280956E-8, 1.0066615106704431E-8
2460001, 0.366188825, 2.3347341995008365E-4, 3.2306691116257466E-8, 1.0115554508380678E-8
2461501, 0.37896511200000005, 2.4154565065078796E-4, 3.341280184439314E-8, 1.0461672383748748E-8
2463001, 0.380839725, 2.4266656844177488E-4, 3.3556939688754774E-8, 1.0506585013995818E-8
2464501, 0.366465183, 2.334362082511756E-4, 3.2270034560085046E-8, 1.0103449592918847E-8
2466001, 0.36700086800000004, 2.3370632552689754E-4, 3.229688041230284E-8, 1.0111645763263451E-8
2467501, 0.365927596, 2.3295202705469754E-4, 3.2182189381328423E-8, 1.0075529667572885E-8
2469001, 0.36138538200000003, 2.2999052706260578E-4, 3.176275107421247E-8, 9.944007551272576E-9
2470501, 0.36462841, 2.3198397550420582E-4, 3.2027667070977943E-8, 1.0026738302140337E-8
2472001, 0.365760142, 2.3263339368332283E-4, 3.210691786066511E-8, 1.0051341709819855E-8
2473501, 0.37416359200000004, 2.3790604707810007E-4, 3.2823989839998123E-8, 1.0275615427718919E-8
2475001, 0.367120632, 2.3335714509194598E-4, 3.2185955379609816E-8, 1.0075670003220511E-8
2476501, 0.36271508500000005, 2.3048696223139907E-4, 3.177980038003001E-8, 9.948320278761632E-9
2478001, 0.377175307, 2.3960314478291327E-4, 3.302607015880947E-8, 1.0338238858869112E-8
2479501, 0.384376734, 2.4410402945155703E-4, 3.3635586395250036E-8, 1.052882097693894E-8
2481001, 0.38824055700000004, 2.4648326134650876E-4, 3.395245965020688E-8, 1.0627792350404394E-8
2482501, 0.37360790000000005, 2.3712171906819745E-4, 3.265239074588966E-8, 1.0220635262444777E-8
2484001, 0.374543815, 2.3764394136268114E-4, 3.271374935673818E-8, 1.0239631303362722E-8
2485501, 0.374103008, 2.3729261867711055E-4, 3.265485912041377E-8, 1.022098874153819E-8
2487001, 0.402560275, 2.552659783075E-4, 3.511693602700015E-8, 1.0991395003802505E-8
2488501, 0.382774361, 2.4264644359432507E-4, 3.337012167986525E-8, 1.0444438546407413E-8
2490001, 0.38732193400000003, 2.4545525304764284E-4, 3.3745545668348436E-8, 1.0561725573067066E-8
2491501, 0.384323876, 2.434819844939317E-4, 3.346349561922963E-8, 1.0473235049032943E-8
2493001, 0.36759627300000003, 2.3281441844954804E-4, 3.198709345472484E-8, 1.0010953648353506E-8
2494501, 0.36807630300000005, 2.3304834170726643E-4, 3.200895091719596E-8, 1.0017589798949137E-8
2496001, 0.38356745800000003, 2.4278361677097308E-4, 3.333537938105766E-8, 1.0432498807887803E-8
2497501, 0.37567399300000004, 2.377159352440392E-4, 3.262909336225422E-8, 1.02112542997381E-8
2499001, 0.373939693, 2.365474943966412E-4, 3.24583047127481E-8, 1.0157599091795447E-8
2500501, 0.376785847, 2.382764192259703E-4, 3.2685068502651837E-8, 1.0228354915768075E-8
2502001, 0.37128419500000004, 2.3472682419878573E-4, 3.21878519395384E-8, 1.007255263318062E-8
2503501, 0.381161738, 2.408992311687351E-4, 3.3023698243053664E-8, 1.0333904032065571E-8
2505001, 0.373167454, 2.3577611520420106E-4, 3.231106000427431E-8, 1.0110696979829991E-8
2506501, 0.36603954600000005, 2.3120332042681762E-4, 3.167427283781108E-8, 9.911233773844419E-9
2508001, 0.36927728400000004, 2.3317862674813704E-4, 3.19346821900388E-8, 9.99251590656835E-9
2509501, 0.367633182, 2.3207107643782754E-4, 3.177285420336548E-8, 9.941677448498443E-9
2511001, 0.373554761, 2.357386722246825E-4, 3.226468909318289E-8, 1.0095367143869003E-8
2512501, 0.37351317300000003, 2.3564205494910448E-4, 3.2241183413764364E-8, 1.0087807996730943E-8
2514001, 0.36802707, 2.3211170463288176E-4, 3.1748032647055434E-8, 9.933306985458844E-9
2515501, 0.37285865700000004, 2.350888241722289E-4, 3.214500134235221E-8, 1.0057306804898566E-8
2517001, 0.36713494900000004, 2.3141101893517043E-4, 3.163204494922214E-8, 9.896616390503676E-9
2518501, 0.374404293, 2.3592271421486852E-4, 3.223850123340735E-8, 1.0086152570352312E-8
2520001, 0.37543897200000004, 2.365042750730633E-4, 3.2307698263953416E-8, 1.0107597430587466E-8
2521501, 0.380245231, 2.3946067562806618E-4, 3.2701166439732313E-8, 1.0230489075702594E-8
2523001, 0.37262358500000003, 2.3459115231746816E-4, 3.2026005168605736E-8, 1.0019064224856052E-8
2524501, 0.376736644, 2.3711012047986573E-4, 3.235962012361314E-8, 1.0123228753872057E-8
2526001, 0.375885069, 2.3650390494838434E-4, 3.2266651924620634E-8, 1.0093941665218804E-8
2527501, 0.38335775400000005, 2.4113407412427562E-4, 3.288792847060401E-8, 1.0288087790018282E-8
2529001, 0.378978466, 2.383087743368168E-4, 3.249229572708752E-8, 1.016412040410526E-8
